********** Daily MYD08_D3.051 product **********
Selected Application: latlonplot 
Aerosol Optical Depth at 550 nm [unitless] (Optical_Depth_Land_And_Ocean_Mean)
Selected time period: 01Jan2012
Fill value:  -9999.0
User selected area:  (Lat: 90.0S - 90.0N) (Lon: 180.0W - 180.0E)
Actual output area:  (Lat: 89.5S - 89.5N) (Lon: 179.5W - 179.5E)
latitude     longitude      Optical_Depth_Land_And_Ocean_Mean
(degrees)    (degrees)      [unitless]
-30.500      -80.500           0.092
-30.500      -79.500           0.097
-30.500      -78.500    -9.99900e+03
-30.500      -77.500    -9.99900e+03
-30.500      -76.500    -9.99900e+03
-30.500      -75.500    -9.99900e+03
-30.500      -74.500    -9.99900e+03
-30.500      -73.500    -9.99900e+03
-30.500      -72.500           0.380
-30.500      -71.500           0.260
-30.500      -70.500           0.246
-30.500      -69.500           0.205
-30.500      -68.500           0.175
-30.500      -67.500           0.146
-30.500      -66.500           0.093
-30.500      -65.500           0.094
-30.500      -64.500           0.082
-30.500      -63.500           0.139
-30.500      -62.500           0.088
-30.500      -61.500           0.021
-30.500      -60.500          -0.016
-30.500      -59.500           0.020
-30.500      -58.500    -9.99900e+03
-30.500      -57.500    -9.99900e+03
-30.500      -56.500           0.116
-30.500      -55.500           0.022
-30.500      -54.500           0.000
-30.500      -53.500           0.006
-30.500      -52.500    -9.99900e+03
-30.500      -51.500    -9.99900e+03
-30.500      -50.500    -9.99900e+03
-30.500      -49.500    -9.99900e+03
-30.500      -48.500    -9.99900e+03
-30.500      -47.500    -9.99900e+03
-30.500      -46.500    -9.99900e+03
-30.500      -45.500    -9.99900e+03
-30.500      -44.500    -9.99900e+03
-30.500      -43.500    -9.99900e+03
-30.500      -42.500    -9.99900e+03
-30.500      -41.500    -9.99900e+03
-30.500      -40.500    -9.99900e+03
-30.500      -39.500    -9.99900e+03
-30.500      -38.500    -9.99900e+03
-30.500      -37.500    -9.99900e+03
-30.500      -36.500    -9.99900e+03
-30.500      -35.500    -9.99900e+03
-30.500      -34.500    -9.99900e+03
-30.500      -33.500    -9.99900e+03
-30.500      -32.500    -9.99900e+03
-30.500      -31.500           0.157
-30.500      -30.500           0.131
-30.500      -29.500           0.139
-30.500      -28.500           0.092
-30.500      -27.500           0.100
-30.500      -26.500           0.127
-30.500      -25.500           0.098
-30.500      -24.500           0.087
-30.500      -23.500           0.101
-30.500      -22.500           0.126
-30.500      -21.500           0.213
-30.500      -20.500    -9.99900e+03
-30.500      -19.500           0.130
-30.500      -18.500           0.205
-30.500      -17.500    -9.99900e+03
-30.500      -16.500    -9.99900e+03
-30.500      -15.500    -9.99900e+03
-30.500      -14.500    -9.99900e+03
-30.500      -13.500    -9.99900e+03
-30.500      -12.500    -9.99900e+03
-30.500      -11.500    -9.99900e+03
-30.500      -10.500    -9.99900e+03
-30.500       -9.500    -9.99900e+03
-30.500       -8.500    -9.99900e+03
-30.500       -7.500           0.000
-30.500       -6.500           0.002
-30.500       -5.500           0.018
-30.500       -4.500           0.030
-30.500       -3.500           0.027
-30.500       -2.500           0.032
-30.500       -1.500           0.040
-30.500       -0.500           0.046
-30.500        0.500           0.039
-30.500        1.500           0.040
-30.500        2.500           0.042
-30.500        3.500           0.050
-30.500        4.500           0.054
-30.500        5.500           0.051
-30.500        6.500           0.021
-30.500        7.500    -9.99900e+03
-30.500        8.500    -9.99900e+03
-30.500        9.500    -9.99900e+03
-30.500       10.500    -9.99900e+03
-30.500       11.500    -9.99900e+03
-30.500       12.500    -9.99900e+03
-30.500       13.500    -9.99900e+03
-30.500       14.500    -9.99900e+03
-30.500       15.500    -9.99900e+03
-30.500       16.500    -9.99900e+03
-30.500       17.500    -9.99900e+03
-30.500       18.500    -9.99900e+03
-30.500       19.500           0.074
-30.500       20.500    -9.99900e+03
-30.500       21.500    -9.99900e+03
-30.500       22.500    -9.99900e+03
-30.500       23.500    -9.99900e+03
-30.500       24.500           0.054
-30.500       25.500           0.007
-30.500       26.500           0.036
-30.500       27.500    -9.99900e+03
-30.500       28.500           0.053
-30.500       29.500           0.047
-30.500       30.500           0.097
-30.500       31.500           0.154
-30.500       32.500    -9.99900e+03
-30.500       33.500    -9.99900e+03
-30.500       34.500    -9.99900e+03
-30.500       35.500    -9.99900e+03
-30.500       36.500    -9.99900e+03
-30.500       37.500    -9.99900e+03
-30.500       38.500    -9.99900e+03
-30.500       39.500    -9.99900e+03
-30.500       40.500    -9.99900e+03
-30.500       41.500    -9.99900e+03
-30.500       42.500           0.092
-30.500       43.500           0.109
-30.500       44.500           0.139
-30.500       45.500           0.144
-30.500       46.500           0.196
-30.500       47.500           0.233
-30.500       48.500           0.232
-30.500       49.500           0.224
-30.500       50.500           0.220
-30.500       51.500           0.273
-30.500       52.500    -9.99900e+03
-30.500       53.500           0.222
-30.500       54.500           0.110
-30.500       55.500           0.091
-30.500       56.500    -9.99900e+03
-30.500       57.500    -9.99900e+03
-30.500       58.500    -9.99900e+03
-30.500       59.500    -9.99900e+03
-30.500       60.500    -9.99900e+03
-30.500       61.500    -9.99900e+03
-30.500       62.500    -9.99900e+03
-30.500       63.500    -9.99900e+03
-30.500       64.500    -9.99900e+03
-30.500       65.500    -9.99900e+03
-30.500       66.500           0.082
-30.500       67.500           0.094
-30.500       68.500           0.092
-30.500       69.500           0.085
-30.500       70.500           0.134
-30.500       71.500           0.115
-30.500       72.500           0.074
-30.500       73.500           0.079
-30.500       74.500           0.103
-30.500       75.500           0.112
-30.500       76.500           0.100
-30.500       77.500           0.079
-30.500       78.500           0.054
-30.500       79.500           0.065
-30.500       80.500           0.044
-30.500       81.500    -9.99900e+03
-30.500       82.500    -9.99900e+03
-30.500       83.500    -9.99900e+03
-30.500       84.500    -9.99900e+03
-30.500       85.500    -9.99900e+03
-30.500       86.500    -9.99900e+03
-30.500       87.500    -9.99900e+03
-30.500       88.500    -9.99900e+03
-30.500       89.500    -9.99900e+03
-30.500       90.500    -9.99900e+03
-30.500       91.500           0.084
-30.500       92.500           0.084
-30.500       93.500           0.074
-30.500       94.500           0.063
-30.500       95.500           0.091
-30.500       96.500           0.086
-30.500       97.500    -9.99900e+03
-30.500       98.500           0.094
-30.500       99.500           0.076
-30.500      100.500           0.077
-30.500      101.500           0.096
-30.500      102.500           0.098
-30.500      103.500           0.135
-30.500      104.500           0.129
-30.500      105.500           0.121
-30.500      106.500    -9.99900e+03
-30.500      107.500    -9.99900e+03
-30.500      108.500    -9.99900e+03
-30.500      109.500    -9.99900e+03
-30.500      110.500    -9.99900e+03
-30.500      111.500    -9.99900e+03
-30.500      112.500    -9.99900e+03
-30.500      113.500    -9.99900e+03
-30.500      114.500    -9.99900e+03
-30.500      115.500           0.190
-30.500      116.500    -9.99900e+03
-30.500      117.500    -9.99900e+03
-30.500      118.500    -9.99900e+03
-30.500      119.500          -0.043
-30.500      120.500    -9.99900e+03
-30.500      121.500          -0.007
-30.500      122.500          -0.050
-30.500      123.500           0.097
-30.500      124.500    -9.99900e+03
-30.500      125.500    -9.99900e+03
-30.500      126.500    -9.99900e+03
-30.500      127.500    -9.99900e+03
-30.500      128.500    -9.99900e+03
-30.500      129.500    -9.99900e+03
-30.500      130.500           0.091
-30.500      131.500           0.098
-30.500      132.500    -9.99900e+03
-30.500      133.500    -9.99900e+03
-30.500      134.500    -9.99900e+03
-30.500      135.500          -0.050
-30.500      136.500    -9.99900e+03
-30.500      137.500    -9.99900e+03
-30.500      138.500           0.063
-30.500      139.500           0.024
-30.500      140.500    -9.99900e+03
-30.500      141.500    -9.99900e+03
-30.500      142.500    -9.99900e+03
-30.500      143.500    -9.99900e+03
-30.500      144.500    -9.99900e+03
-30.500      145.500           0.161
-30.500      146.500           0.016
-30.500      147.500           0.027
-30.500      148.500           0.025
-30.500      149.500           0.023
-30.500      150.500           0.019
-30.500      151.500           0.018
-30.500      152.500           0.029
-30.500      153.500           0.088
-30.500      154.500           0.052
-30.500      155.500    -9.99900e+03
-30.500      156.500    -9.99900e+03
-30.500      157.500    -9.99900e+03
-30.500      158.500    -9.99900e+03
-30.500      159.500    -9.99900e+03
-30.500      160.500    -9.99900e+03
-30.500      161.500    -9.99900e+03
-30.500      162.500    -9.99900e+03
-30.500      163.500    -9.99900e+03
-30.500      164.500    -9.99900e+03
-30.500      165.500           0.065
-30.500      166.500           0.068
-30.500      167.500           0.058
-30.500      168.500           0.068
-30.500      169.500           0.070
-30.500      170.500           0.062
-30.500      171.500           0.058
-30.500      172.500           0.080
-30.500      173.500           0.129
-30.500      174.500           0.136
-30.500      175.500           0.147
-30.500      176.500    -9.99900e+03
-30.500      177.500    -9.99900e+03
-30.500      178.500    -9.99900e+03
-30.500      179.500    -9.99900e+03
-29.500     -179.500    -9.99900e+03
-29.500     -178.500    -9.99900e+03
-29.500     -177.500    -9.99900e+03
-29.500     -176.500    -9.99900e+03
-29.500     -175.500    -9.99900e+03
-29.500     -174.500    -9.99900e+03
-29.500     -173.500    -9.99900e+03
-29.500     -172.500    -9.99900e+03
-29.500     -171.500    -9.99900e+03
-29.500     -170.500    -9.99900e+03
-29.500     -169.500           0.153
-29.500     -168.500           0.123
-29.500     -167.500           0.143
-29.500     -166.500           0.121
-29.500     -165.500           0.159
-29.500     -164.500           0.259
-29.500     -163.500    -9.99900e+03
-29.500     -162.500    -9.99900e+03
-29.500     -161.500           0.175
-29.500     -160.500           0.135
-29.500     -159.500           0.134
-29.500     -158.500           0.114
-29.500     -157.500    -9.99900e+03
-29.500     -156.500    -9.99900e+03
-29.500     -155.500    -9.99900e+03
-29.500     -154.500    -9.99900e+03
-29.500     -153.500    -9.99900e+03
-29.500     -152.500    -9.99900e+03
-29.500     -151.500    -9.99900e+03
-29.500     -150.500    -9.99900e+03
-29.500     -149.500    -9.99900e+03
-29.500     -148.500    -9.99900e+03
-29.500     -147.500    -9.99900e+03
-29.500     -146.500    -9.99900e+03
-29.500     -145.500    -9.99900e+03
-29.500     -144.500    -9.99900e+03
-29.500     -143.500    -9.99900e+03
-29.500     -142.500    -9.99900e+03
-29.500     -141.500    -9.99900e+03
-29.500     -140.500    -9.99900e+03
-29.500     -139.500    -9.99900e+03
-29.500     -138.500    -9.99900e+03
-29.500     -137.500    -9.99900e+03
-29.500     -136.500    -9.99900e+03
-29.500     -135.500    -9.99900e+03
-29.500     -134.500    -9.99900e+03
-29.500     -133.500    -9.99900e+03
-29.500     -132.500    -9.99900e+03
-29.500     -131.500           0.043
-29.500     -130.500           0.055
-29.500     -129.500           0.079
-29.500     -128.500           0.097
-29.500     -127.500           0.106
-29.500     -126.500           0.096
-29.500     -125.500           0.135
-29.500     -124.500           0.138
-29.500     -123.500           0.132
-29.500     -122.500           0.168
-29.500     -121.500           0.083
-29.500     -120.500           0.106
-29.500     -119.500    -9.99900e+03
-29.500     -118.500    -9.99900e+03
-29.500     -117.500           0.219
-29.500     -116.500    -9.99900e+03
-29.500     -115.500    -9.99900e+03
-29.500     -114.500    -9.99900e+03
-29.500     -113.500    -9.99900e+03
-29.500     -112.500    -9.99900e+03
-29.500     -111.500    -9.99900e+03
-29.500     -110.500    -9.99900e+03
-29.500     -109.500    -9.99900e+03
-29.500     -108.500    -9.99900e+03
-29.500     -107.500    -9.99900e+03
-29.500     -106.500           0.152
-29.500     -105.500           0.192
-29.500     -104.500           0.187
-29.500     -103.500           0.081
-29.500     -102.500           0.055
-29.500     -101.500           0.047
-29.500     -100.500           0.041
-29.500      -99.500           0.043
-29.500      -98.500           0.064
-29.500      -97.500    -9.99900e+03
-29.500      -96.500           0.100
-29.500      -95.500           0.074
-29.500      -94.500    -9.99900e+03
-29.500      -93.500    -9.99900e+03
-29.500      -92.500    -9.99900e+03
-29.500      -91.500    -9.99900e+03
-29.500      -90.500    -9.99900e+03
-29.500      -89.500    -9.99900e+03
-29.500      -88.500    -9.99900e+03
-29.500      -87.500    -9.99900e+03
-29.500      -86.500    -9.99900e+03
-29.500      -85.500    -9.99900e+03
-29.500      -84.500    -9.99900e+03
-29.500      -83.500    -9.99900e+03
-29.500      -82.500    -9.99900e+03
-29.500      -81.500    -9.99900e+03
-29.500      -80.500           0.117
-29.500      -79.500           0.184
-29.500      -78.500           0.173
-29.500      -77.500           0.173
-29.500      -76.500    -9.99900e+03
-29.500      -75.500    -9.99900e+03
-29.500      -74.500           0.311
-29.500      -73.500           0.336
-29.500      -72.500           0.330
-29.500      -71.500           0.308
-29.500      -70.500           0.244
-29.500      -69.500    -9.99900e+03
-29.500      -68.500    -9.99900e+03
-29.500      -67.500           0.119
-29.500      -66.500           0.112
-29.500      -65.500           0.124
-29.500      -64.500           0.135
-29.500      -63.500           0.121
-29.500      -62.500           0.116
